exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NASDAQ,DLPX,1995-03-24,6.88,7.00,6.75,6.75,1700,6.75
NASDAQ,DISK,1999-07-29,6.13,6.50,6.13,6.44,36200,6.44
NASDAQ,DANKY,1994-06-10,42.74,42.86,42.37,42.61,65200,20.93
NASDAQ,DMND,2006-01-24,20.13,20.25,20.06,20.16,7200,19.58
NASDAQ,DLPX,2000-07-21,5.55,5.55,5.50,5.50,1100,5.50
NASDAQ,DTPI,2009-04-01,2.51,2.60,2.41,2.59,23100,2.49
NASDAQ,DRRX,2006-05-22,4.47,4.47,4.32,4.38,186000,4.38
NASDAQ,DDSS,2006-05-05,8.72,8.80,8.59,8.75,132200,8.75
NASDAQ,DBRN,2004-11-01,15.80,16.13,15.35,15.63,467600,7.82
NASDAQ,DXPE,2008-01-07,42.31,42.90,40.55,41.24,128400,20.62
NASDAQ,DWSN,2002-10-30,6.24,6.60,6.13,6.13,1800,6.13
NASDAQ,DWCH,2001-03-21,0.72,0.72,0.62,0.62,29000,1.41
NASDAQ,DLLR,2008-06-02,19.88,19.92,19.33,19.62,458100,19.62
NASDAQ,DISH,1998-10-15,22.12,22.75,21.62,22.63,1025600,2.47
NASDAQ,DWMT,2004-11-04,9.10,9.10,9.10,9.10,000,9.10
NASDAQ,DJCO,2002-11-14,26.00,26.00,26.00,26.00,000,26.00
NASDAQ,DELL,1993-10-18,18.75,19.25,18.00,18.87,76198400,0.29
NASDAQ,DIGA,2000-07-06,3.47,3.59,3.41,3.44,5400,275.00
NASDAQ,DTPI,1998-07-22,30.25,30.25,29.31,29.31,24200,15.97
NASDAQ,DGICA,2004-11-09,20.80,20.80,19.65,20.00,21700,9.97
NASDAQ,DCOM,2000-12-06,22.81,23.87,22.81,22.81,59100,4.89
NASDAQ,DASTY,2005-08-22,47.67,48.01,47.49,47.90,3600,45.78
NASDAQ,DSGX,2003-12-03,3.28,3.28,2.87,2.93,252400,2.93
NASDAQ,DTPI,1999-11-16,54.19,55.00,53.87,54.50,251900,44.55
NASDAQ,DLLR,2005-08-04,13.13,13.14,12.85,12.98,54600,12.98
NASDAQ,DXCM,2007-02-07,8.87,8.92,8.81,8.85,165000,8.85
NASDAQ,DXYN,1994-04-26,9.31,9.54,9.31,9.54,9300,9.10
NASDAQ,DAIO,2005-12-13,4.37,4.40,3.93,4.09,370500,4.09
NASDAQ,DISK,2004-11-16,6.11,6.25,5.90,6.00,135000,6.00
NASDAQ,DYNT,2003-09-25,1.33,1.50,1.33,1.41,111200,1.41
NASDAQ,DGIT,2001-03-23,1.48,1.81,1.41,1.56,10200,15.63
NASDAQ,DTV,2010-01-04,33.83,33.99,33.67,33.74,11733800,33.74
NASDAQ,DMND,2006-09-22,14.14,14.14,13.40,13.40,108900,13.07
NASDAQ,DXYN,2004-08-05,11.69,12.09,11.61,11.69,16200,11.69
NASDAQ,DHFT,1993-07-07,12.28,12.47,12.08,12.28,46000,1.74
NASDAQ,DELL,1989-12-14,5.75,5.75,5.50,5.75,1046400,0.06
NASDAQ,DBLE,2008-02-21,16.67,16.70,16.28,16.66,16900,16.66
NASDAQ,DTPI,2004-02-05,10.16,10.41,10.02,10.16,163500,8.31
NASDAQ,DATA,2001-11-12,4.10,4.10,4.00,4.05,3600,2.70
NASDAQ,DTLK,2004-06-15,3.24,3.26,3.04,3.26,6000,3.26
NASDAQ,DHFT,2007-05-23,19.34,19.39,19.30,19.35,2000,14.90
NASDAQ,DXYN,2000-02-17,6.13,6.19,5.94,6.00,26800,6.00
NASDAQ,DRAM,2000-05-12,19.25,20.00,19.12,19.88,28400,17.04
NASDAQ,DRCO,1998-10-09,5.25,5.75,4.37,5.38,20500,5.38
NASDAQ,DAKT,2001-05-01,22.39,23.45,21.24,22.70,140800,5.52
NASDAQ,DGICB,2001-07-25,11.95,11.95,11.95,11.95,000,5.47
NASDAQ,DLTR,1998-02-23,42.00,43.25,42.00,42.75,164700,19.00
NASDAQ,DTLK,2003-07-28,4.35,4.35,4.33,4.33,25500,4.33
NASDAQ,DFZ,2003-04-08,2.65,2.71,2.30,2.59,36100,2.47
NASDAQ,DRAD,2004-09-30,10.05,10.45,10.01,10.43,25600,10.43
NASDAQ,DDSS,2006-07-14,7.02,7.09,6.90,6.99,48400,6.99
NASDAQ,DARA,1999-10-06,5.19,5.19,4.87,5.12,600,2050.00
NASDAQ,DPTR,2009-10-20,1.70,1.71,1.63,1.64,6528400,1.64
NASDAQ,DRAM,2001-02-13,12.88,13.88,12.75,13.00,34900,11.14
NASDAQ,DFR,2008-11-05,3.65,3.67,3.47,3.67,36300,3.67
NASDAQ,DEPO,2001-11-30,5.50,5.65,5.10,5.10,39200,5.10
NASDAQ,DYII,2002-06-20,15.34,15.82,14.57,15.20,103600,15.20
NASDAQ,DITC,2008-12-03,0.86,0.86,0.75,0.76,13300,0.76
NASDAQ,DTLK,2007-05-03,6.05,6.22,6.04,6.15,122300,6.15
NASDAQ,DGLY,2009-05-19,1.70,1.80,1.70,1.75,60600,1.75
NASDAQ,DNDN,2003-06-02,7.61,7.75,6.14,6.58,2728700,6.58
NASDAQ,DRRX,2008-08-04,4.82,4.91,4.56,4.66,235200,4.66
NASDAQ,DNDN,2006-10-17,4.80,4.85,4.69,4.76,487900,4.76
NASDAQ,DCAI,2001-03-06,0.88,0.88,0.88,0.88,000,0.44
NASDAQ,DINE,1996-07-15,6.93,6.93,5.69,5.69,18200,14.36
NASDAQ,DHFT,2004-05-24,14.50,14.99,14.50,14.70,12500,9.46
NASDAQ,DISK,1997-01-13,5.00,5.00,4.94,5.00,151500,5.00
NASDAQ,DGIT,2008-03-10,17.79,18.38,17.67,18.09,98500,18.09
NASDAQ,DPTR,2002-02-26,3.97,4.15,3.96,4.05,17100,4.05
NASDAQ,DLPX,1999-12-08,2.25,2.75,2.25,2.69,37900,2.69
NASDAQ,DCAI,1997-03-03,4.50,4.56,4.50,4.56,12800,2.28
NASDAQ,DENN,2008-10-24,1.51,1.55,1.39,1.41,714900,1.41
NASDAQ,DPTR,2003-08-07,4.99,4.99,4.81,4.99,36100,4.99
NASDAQ,DSTI,2006-11-03,5.61,5.81,5.56,5.61,85200,5.61
NASDAQ,DISH,2009-06-08,15.79,16.28,15.46,16.10,3535600,16.10
NASDAQ,DNEX,1998-06-22,24.81,24.81,24.13,24.13,11100,24.13
NASDAQ,DIGA,1998-10-19,1.78,1.97,1.69,1.94,1300,155.00
NASDAQ,DRAM,2006-05-01,5.79,5.94,5.54,5.76,12000,5.12
NASDAQ,DTLK,2002-01-04,6.85,7.32,6.63,7.01,10500,7.01
NASDAQ,DLTR,1999-11-18,38.87,39.75,38.00,38.50,236200,25.67
NASDAQ,DPTR,2008-03-18,23.35,23.65,22.33,23.51,1110500,23.51
NASDAQ,DYII,2002-01-03,23.48,25.60,23.31,25.40,624300,25.40
NASDAQ,DGII,1992-10-07,15.25,15.25,14.75,14.87,93900,14.87
NASDAQ,DGAS,2001-05-02,19.00,19.20,18.90,19.20,1400,12.34
NASDAQ,DLTR,1995-12-15,29.25,29.25,27.75,28.25,106300,5.58
NASDAQ,DBRN,1999-06-11,15.12,15.25,15.00,15.22,56800,3.80
NASDAQ,DVAX,2006-01-19,5.70,6.35,5.35,5.83,1396000,5.83
NASDAQ,DLPX,2000-03-21,7.25,7.50,7.12,7.25,24900,7.25
NASDAQ,DOVR,2006-10-23,7.50,7.51,7.15,7.35,2700,7.35
NASDAQ,DWCH,1999-06-21,1.44,1.50,1.37,1.50,22400,3.37
NASDAQ,DGICB,2005-12-09,22.42,22.42,22.42,22.42,000,15.45
NASDAQ,DTSI,2004-03-02,25.00,25.00,24.00,24.05,88500,24.05
NASDAQ,DJCO,2004-11-05,36.43,36.43,36.43,36.43,000,36.43
NASDAQ,DSCM,2009-05-01,1.53,1.60,1.41,1.45,256600,1.45
NASDAQ,DGIT,1996-07-26,8.00,8.50,8.00,8.50,1100,85.00
NASDAQ,DARA,2000-04-05,9.00,9.25,9.00,9.02,300,3606.25
NASDAQ,DNEX,1992-10-28,34.00,34.00,33.25,34.00,162000,8.50
NASDAQ,DISH,2006-03-15,29.95,29.98,29.08,29.78,1866300,26.81
NASDAQ,DITC,1999-09-15,58.50,62.25,58.50,59.25,217800,29.62
NASDAQ,DHFT,2008-04-21,12.45,12.49,12.30,12.35,25800,11.23
NASDAQ,DBLE,2004-06-30,13.70,13.71,13.60,13.67,3000,13.67
NASDAQ,DGIT,2005-01-25,1.10,1.12,1.08,1.11,11800,11.10
NASDAQ,DTSI,2004-12-13,19.80,19.92,19.25,19.54,27100,19.54
NASDAQ,DECK,1997-09-23,7.50,8.00,7.50,7.63,32300,7.63
NASDAQ,DGIT,2008-10-31,16.52,18.00,16.20,17.71,301800,17.71
NASDAQ,DDRX,2008-12-15,0.40,0.40,0.30,0.32,21100,0.32
NASDAQ,DEST,1995-09-14,16.75,17.25,16.75,16.88,45300,16.88
NASDAQ,DCOM,1998-09-24,18.41,18.41,17.93,18.05,55000,3.59
NASDAQ,DASTY,2007-03-22,54.04,54.40,53.93,54.27,7100,52.40
NASDAQ,DGICA,2005-06-07,18.55,19.25,18.50,19.04,15900,12.79
NASDAQ,DXYN,2004-12-14,15.50,16.20,15.46,15.95,28000,15.95
NASDAQ,DDMX,1999-02-19,3.50,3.75,3.50,3.75,54800,3.75
NASDAQ,DENN,2002-01-09,0.69,0.72,0.69,0.72,330500,0.72
NASDAQ,DRIV,2005-11-23,27.45,27.70,27.30,27.57,609100,27.57
NASDAQ,DUSA,2004-12-06,13.16,13.40,13.15,13.33,53300,13.33
NASDAQ,DRAD,2004-12-15,8.10,8.65,8.08,8.50,287700,8.50
NASDAQ,DRCO,2008-10-02,8.60,9.04,8.45,9.04,17600,9.04
NASDAQ,DBRN,2006-08-22,20.57,20.71,20.06,20.12,1024400,20.12
NASDAQ,DPTR,1995-08-30,6.88,6.88,6.38,6.38,6200,6.38
NASDAQ,DBLE,1997-12-12,1.88,1.88,1.88,1.88,4600,1.88
NASDAQ,DUCK,2009-05-27,14.90,16.67,14.12,15.31,6600,15.31
NASDAQ,DGAS,1999-10-28,15.94,16.00,15.94,16.00,6900,9.24
NASDAQ,DWSN,2006-06-14,27.99,28.93,27.99,28.87,118000,28.87
NASDAQ,DANKY,1994-11-02,19.77,20.02,19.53,20.02,183100,19.66
NASDAQ,DWSN,1997-05-09,11.50,11.75,11.50,11.50,2800,11.50
NASDAQ,DAKT,2006-02-28,35.90,36.02,35.22,35.44,127200,17.32
NASDAQ,DGII,1995-08-02,24.25,24.25,23.50,23.62,57500,23.62
NASDAQ,DNEX,1993-04-22,35.00,35.00,34.25,35.00,118000,8.75
NASDAQ,DCGN,2003-07-11,3.50,3.54,3.40,3.48,45200,3.48
NASDAQ,DISK,1993-09-29,5.75,5.87,5.62,5.62,20100,5.62
NASDAQ,DAKT,2006-10-27,23.35,24.08,23.17,23.47,430400,22.99
NASDAQ,DXYN,2008-06-05,6.53,7.23,6.53,7.14,7400,7.14
NASDAQ,DNEX,1995-01-20,39.75,40.25,39.00,40.25,207600,10.06
NASDAQ,DARA,1994-09-13,7.50,7.75,7.50,7.53,14200,3012.50
NASDAQ,DYNT,2009-10-28,0.62,0.69,0.61,0.69,5300,0.69
NASDAQ,DFZ,2002-10-22,3.30,3.34,3.20,3.25,16700,3.10
NASDAQ,DPTR,2007-10-18,19.18,19.80,19.15,19.74,616900,19.74
NASDAQ,DAKT,1998-03-13,7.50,7.50,7.25,7.38,123200,0.90
NASDAQ,DUSA,2000-09-06,28.62,29.19,28.50,28.62,89000,28.62
NASDAQ,DWSN,1994-03-11,8.50,8.50,8.25,8.25,1100,8.25
NASDAQ,DCTH,2008-03-24,1.75,1.84,1.71,1.76,186000,1.76
NASDAQ,DISK,2009-01-08,1.85,1.85,1.76,1.80,90700,1.80
NASDAQ,DBLE,2006-12-21,24.01,24.44,23.95,24.09,21600,24.09
NASDAQ,DGICA,2004-07-22,20.02,20.39,19.91,20.34,14000,10.03
NASDAQ,DINE,2001-01-04,2.94,3.06,2.94,3.06,700,7.80
NASDAQ,DSWL,2009-08-18,4.08,4.08,3.97,4.01,500,3.92
NASDAQ,DXYN,1990-12-31,9.31,9.53,9.31,9.42,5500,8.28
NASDAQ,DCGN,2003-12-23,7.80,8.00,7.74,7.99,276100,7.99
NASDAQ,DROOY,1999-03-05,2.50,2.50,2.38,2.44,4400,23.34
NASDAQ,DGIT,2003-10-24,1.94,2.05,1.92,2.01,24700,20.10
NASDAQ,DBRN,2007-09-11,16.30,16.62,16.21,16.47,769800,16.47
NASDAQ,DOVR,2006-01-19,7.85,7.95,7.85,7.90,4400,7.90
NASDAQ,DTPI,2003-06-05,3.47,3.66,3.46,3.59,347900,2.93
NASDAQ,DAVE,1999-03-29,2.31,2.44,2.25,2.38,68000,2.38
NASDAQ,DUSA,2004-07-20,10.70,10.90,10.54,10.87,198300,10.87
NASDAQ,DRAM,1995-01-09,7.37,7.37,7.25,7.25,6000,2.07
NASDAQ,DGIT,2008-11-18,15.45,15.68,14.70,15.49,156600,15.49
NASDAQ,DEST,1995-06-23,14.00,14.75,14.00,14.50,15800,14.50
NASDAQ,DRAM,1997-12-16,8.38,8.50,8.38,8.38,52800,2.39
NASDAQ,DTV,2006-08-21,18.03,18.12,17.88,18.02,2728800,18.02
NASDAQ,DJCO,2000-05-10,29.25,29.25,29.25,29.25,000,29.25
NASDAQ,DWMT,2009-02-10,9.97,9.97,9.97,9.97,4000,9.97
NASDAQ,DRAM,1997-02-27,10.87,10.87,10.50,10.50,27300,3.00
NASDAQ,DTV,2004-04-16,17.05,17.35,16.92,17.29,2328800,17.29
NASDAQ,DUSA,2003-07-14,3.00,3.05,2.90,3.00,34900,3.00
NASDAQ,DBRN,2009-06-26,14.37,14.63,14.03,14.41,2091000,14.41
NASDAQ,DUSA,2005-09-26,9.53,9.80,9.47,9.80,70900,9.80
NASDAQ,DANKY,2002-03-01,2.14,2.15,1.85,2.05,517100,2.05
NASDAQ,DANKY,2006-02-27,1.63,1.64,1.61,1.62,192600,1.62
NASDAQ,DSPG,2002-09-13,17.20,17.27,16.85,16.93,122200,15.00
NASDAQ,DCOM,1999-05-06,21.92,22.78,21.44,22.78,63800,4.62
NASDAQ,DSPG,1998-03-11,20.25,20.62,19.00,20.25,656600,8.97
NASDAQ,DARA,2005-12-16,3.03,3.23,3.03,3.23,3700,129.20
NASDAQ,DISH,1999-03-01,49.50,51.25,48.75,48.94,1271200,5.34
NASDAQ,DDRX,2009-07-17,18.78,18.98,18.01,18.58,62600,18.58
NASDAQ,DBRN,2003-08-15,13.02,13.22,12.88,12.89,17800,6.45
NASDAQ,DFZ,1993-11-01,10.25,10.25,10.12,10.25,21800,4.40
NASDAQ,DRCO,2004-10-29,17.13,17.55,17.10,17.22,10900,17.22
NASDAQ,DITC,2000-03-20,97.00,97.00,85.75,86.00,538900,86.00
NASDAQ,DFZ,1992-11-20,7.75,7.75,7.75,7.75,4400,3.33
NASDAQ,DLTR,1996-04-18,46.50,47.00,45.50,47.00,71400,9.28
NASDAQ,DUCK,2009-10-30,17.47,17.47,17.47,17.47,000,17.47
NASDAQ,DMAN,2008-06-04,8.68,8.80,8.60,8.71,89300,8.71
NASDAQ,DIOD,1994-11-07,6.38,6.50,6.38,6.38,15800,1.26
NASDAQ,DUCK,1998-01-09,14.50,14.50,14.50,14.50,2200,14.50
NASDAQ,DVAX,2007-08-17,4.16,4.27,3.97,4.10,36300,4.10
NASDAQ,DFZ,1995-11-20,20.62,21.00,20.37,21.00,31400,16.03
NASDAQ,DMND,2008-01-24,18.08,19.87,18.08,18.70,175000,18.45
NASDAQ,DEAR,2009-12-03,0.59,0.59,0.51,0.51,8300,0.51
NASDAQ,DGIT,2009-08-31,16.72,17.44,16.61,17.34,675900,17.34
NASDAQ,DAIO,1999-06-01,1.25,1.37,1.22,1.37,37100,1.37
NASDAQ,DISH,2008-11-20,9.51,9.81,8.34,8.37,5931700,8.37
NASDAQ,DDIC,2008-01-31,4.36,4.49,4.10,4.14,30000,4.14
NASDAQ,DMLP,2004-10-21,23.97,23.97,22.24,22.58,23600,13.93
NASDAQ,DOVR,2008-04-15,4.54,4.54,4.54,4.54,000,4.54
NASDAQ,DAKT,2000-07-26,11.12,11.50,10.88,11.00,40800,2.67
NASDAQ,DNBF,2001-08-02,18.00,18.00,18.00,18.00,000,10.79
NASDAQ,DCAI,2005-10-21,9.58,9.70,9.20,9.28,83700,9.28
NASDAQ,DORM,1992-11-11,6.00,6.50,6.00,6.00,115800,3.00
NASDAQ,DRYS,2006-01-23,10.79,10.80,10.32,10.46,466300,9.49
NASDAQ,DNEX,2007-08-27,71.66,72.78,71.05,71.27,67500,71.27
NASDAQ,DNBF,2008-09-15,11.55,11.55,11.50,11.50,600,11.06
NASDAQ,DELL,1997-11-03,82.12,83.37,81.25,83.25,62977600,10.41
NASDAQ,DBRN,1999-09-03,15.06,15.38,15.00,15.28,95200,3.82
NASDAQ,DLLR,2005-05-19,9.75,9.95,9.32,9.53,43500,9.53
NASDAQ,DORM,1998-07-08,11.25,11.88,11.25,11.88,5200,5.94
NASDAQ,DISCA,2008-01-24,23.35,24.06,22.85,23.98,2043800,23.98
NASDAQ,DROOY,1996-11-06,8.92,8.94,8.75,8.75,5000,83.77
NASDAQ,DLPX,1999-09-21,3.13,3.13,2.87,2.87,7600,2.87
NASDAQ,DGAS,2006-02-07,25.32,25.90,24.80,24.80,10300,20.33
NASDAQ,DATA,2007-10-05,3.24,3.24,3.18,3.24,2000,3.24
NASDAQ,DDDC,2008-10-31,0.03,0.04,0.03,0.03,12100,0.03
NASDAQ,DAKT,2008-01-14,22.42,22.45,21.80,21.99,426900,21.61
NASDAQ,DRAM,2002-01-30,7.71,7.76,7.60,7.63,6100,6.54
NASDAQ,DSCO,2001-06-21,3.89,3.90,3.56,3.56,45500,3.56
NASDAQ,DVAX,2005-09-08,6.61,6.94,6.61,6.86,24400,6.86
NASDAQ,DSPG,2000-12-08,22.62,24.62,22.50,24.44,960300,21.65
NASDAQ,DDMX,2005-07-25,17.52,17.73,17.33,17.63,74000,17.63
NASDAQ,DTPI,2007-03-20,11.27,11.61,11.17,11.52,403700,9.66
NASDAQ,DASTY,1999-02-18,40.95,41.57,40.89,41.20,38600,37.55
NASDAQ,DISCK,2009-01-20,14.52,14.52,13.42,13.42,258300,13.42
NASDAQ,DBRN,2007-05-30,22.75,23.00,22.15,22.99,3849400,22.99
NASDAQ,DSCO,1999-11-10,1.50,1.69,1.44,1.69,3100,1.69
NASDAQ,DRAM,2006-10-05,4.58,4.77,4.56,4.74,10300,4.32
NASDAQ,DRIV,2006-08-31,49.40,49.40,48.50,48.54,707700,48.54
NASDAQ,DISH,1996-02-29,36.25,37.00,35.50,36.00,853600,3.93
NASDAQ,DYII,2000-08-01,7.34,7.88,7.34,7.50,6800,3.75
NASDAQ,DGAS,1993-02-24,17.75,17.75,17.75,17.75,800,6.80
NASDAQ,DTV,2006-07-17,16.41,16.60,16.37,16.49,2706600,16.49
NASDAQ,DIET,2003-11-14,3.54,3.60,3.24,3.35,98900,3.35
NASDAQ,DORM,1994-08-12,5.50,6.00,5.50,6.00,11200,3.00
NASDAQ,DRAM,2005-06-23,5.92,5.97,5.85,5.85,9600,5.05
NASDAQ,DANKY,2006-11-02,1.77,1.80,1.61,1.73,276000,1.73
NASDAQ,DUSA,2008-02-27,1.95,1.95,1.90,1.93,21700,1.93
NASDAQ,DEAR,1999-09-10,7.50,7.50,7.50,7.50,100,4.60
NASDAQ,DAVE,2006-09-14,14.73,14.90,14.65,14.79,23900,14.79
NASDAQ,DISH,2006-02-03,27.13,27.54,27.08,27.42,1016000,24.68
NASDAQ,DINE,2008-04-16,4.45,4.50,4.42,4.43,6800,11.38
NASDAQ,DRCO,2006-02-22,13.54,14.35,13.35,14.19,90500,14.19
NASDAQ,DIGA,2003-06-06,0.48,0.49,0.42,0.44,253300,35.20
NASDAQ,DENN,2002-09-11,0.94,0.94,0.88,0.88,1500,0.88
NASDAQ,DNBF,2003-02-05,22.25,22.25,22.25,22.25,000,14.53
NASDAQ,DVAX,2004-09-17,5.50,5.69,5.28,5.55,130700,5.55
NASDAQ,DNEX,2007-09-26,79.52,80.37,79.28,79.99,103800,79.99
NASDAQ,DXPE,2007-04-19,40.80,41.41,40.00,40.68,160000,20.34
NASDAQ,DGAS,2005-01-11,27.02,27.29,27.02,27.10,1400,21.25
NASDAQ,DEPO,2001-11-06,5.40,5.50,5.35,5.50,1600,5.50
NASDAQ,DIOD,1999-04-29,4.75,4.88,4.75,4.81,10200,0.95
NASDAQ,DSCM,2008-04-09,2.35,2.38,2.32,2.36,107000,2.36
NASDAQ,DPTR,2001-07-03,4.26,4.49,4.26,4.27,2400,4.27
NASDAQ,DWMT,2008-11-17,8.91,8.91,8.91,8.91,100,8.91
NASDAQ,DPTR,2005-11-28,16.39,16.54,15.91,15.91,313500,15.91
NASDAQ,DHFT,2005-09-20,16.18,16.18,15.91,16.00,9900,11.31
NASDAQ,DGAS,1991-11-22,13.63,13.88,13.63,13.88,18100,4.81
NASDAQ,DCGN,2001-01-17,8.88,9.50,8.62,8.75,325100,8.75
NASDAQ,DELL,2007-05-29,26.05,26.33,25.99,26.11,12004900,26.11
NASDAQ,DINE,1997-06-13,4.24,4.49,4.24,4.36,6100,11.08
NASDAQ,DANKY,2008-05-27,0.09,0.09,0.09,0.09,205800,0.09
NASDAQ,DNEX,1999-03-11,37.88,38.12,37.12,37.25,232500,37.25
NASDAQ,DEIX,2009-09-18,0.22,0.23,0.22,0.23,8600,0.23
NASDAQ,DISCA,2007-11-28,23.25,23.98,23.02,23.87,2937400,23.87
NASDAQ,DSCM,2009-12-24,3.25,3.33,3.21,3.24,199200,3.24
NASDAQ,DIET,2009-01-26,2.50,2.80,2.50,2.60,7900,2.60
NASDAQ,DSWL,2004-01-08,27.98,27.98,27.57,27.78,16000,12.62
NASDAQ,DTV,2005-07-12,15.72,15.85,15.72,15.80,1427900,15.80
NASDAQ,DRYS,2009-02-10,6.46,6.49,5.14,5.78,37228800,5.78
NASDAQ,DIOD,2000-07-14,42.37,42.37,38.75,40.75,296100,8.05
NASDAQ,DEST,1995-08-29,16.50,17.25,16.50,17.12,18900,17.12
NASDAQ,DFZ,2002-04-26,5.41,5.41,4.85,5.40,105100,5.15
NASDAQ,DUSA,1995-07-26,4.88,5.16,4.88,5.00,113600,5.00
NASDAQ,DSCO,2004-06-15,9.63,9.68,8.82,9.15,807200,9.15
NASDAQ,DAIO,2003-01-24,0.99,1.00,0.99,1.00,6300,1.00
NASDAQ,DEAR,1998-09-09,11.75,11.75,11.37,11.37,1000,6.98
NASDAQ,DITC,2003-01-10,2.36,2.39,2.32,2.39,8800,2.39
NASDAQ,DRAD,2008-01-29,2.82,2.91,2.69,2.76,17100,2.76
NASDAQ,DNDN,2000-10-06,22.12,23.00,21.00,21.00,21400,21.00
NASDAQ,DGICB,1994-07-20,14.75,14.75,14.75,14.75,29100,3.12
NASDAQ,DDSS,2008-05-13,1.86,1.90,1.85,1.89,46100,1.89
NASDAQ,DAKT,2005-04-12,21.49,22.27,20.93,22.23,157600,10.81
NASDAQ,DYII,2007-01-23,1.78,1.80,1.60,1.75,5900,1.75
NASDAQ,DENN,2009-05-26,2.27,2.45,2.27,2.39,1015200,2.39
NASDAQ,DDMX,2004-03-03,12.58,12.96,12.53,12.62,305400,12.62
NASDAQ,DTV,2006-05-26,17.24,17.55,17.20,17.46,2130400,17.46
NASDAQ,DVAX,2009-03-20,0.65,0.69,0.61,0.69,265100,0.69
NASDAQ,DNEX,1999-09-20,42.00,44.00,41.31,44.00,46100,44.00
NASDAQ,DTLK,2009-11-30,3.86,4.00,3.80,3.96,6900,3.96
NASDAQ,DLPX,1999-05-28,2.19,2.19,2.19,2.19,1200,2.19
NASDAQ,DCGN,2001-12-20,9.46,10.45,9.45,10.15,239800,10.15
NASDAQ,DANKY,1997-02-10,41.97,42.71,41.97,42.10,76100,41.57
NASDAQ,DEPO,1999-02-19,9.50,9.94,9.50,9.88,10200,9.88
NASDAQ,DLPX,2003-10-10,3.52,3.52,3.52,3.52,200,3.52
NASDAQ,DECK,2006-04-26,42.84,44.02,41.82,42.18,472600,42.18
NASDAQ,DAIO,1999-08-09,1.59,1.63,1.59,1.59,23300,1.59
NASDAQ,DGII,1998-03-11,24.62,25.88,24.62,25.25,197100,25.25
NASDAQ,DTV,2008-04-08,26.15,26.57,26.07,26.26,3313300,26.26
NASDAQ,DELL,2004-11-22,39.85,40.25,39.75,40.20,11638400,40.20
NASDAQ,DFZ,1998-04-02,13.94,14.00,13.63,13.75,10200,13.12
NASDAQ,DWSN,2000-11-06,9.00,9.00,8.94,8.94,1200,8.94
NASDAQ,DGICA,2003-11-20,18.25,18.88,17.43,18.88,4900,9.21
NASDAQ,DHFT,1997-01-24,12.60,12.60,12.22,12.22,19500,3.48
NASDAQ,DEST,2005-05-27,13.79,13.79,13.33,13.42,7300,13.42
NASDAQ,DHFT,1993-02-09,11.60,11.70,11.51,11.51,33000,1.63
NASDAQ,DINE,2003-03-13,7.30,7.55,7.22,7.55,5300,19.40
NASDAQ,DTPI,1998-07-09,28.75,29.00,28.75,29.00,48400,15.80
NASDAQ,DASTY,2007-12-05,58.57,58.94,58.39,58.54,6900,57.06
NASDAQ,DASTY,2002-06-04,39.29,39.29,38.35,38.95,37700,35.87
NASDAQ,DDMX,2003-05-15,5.40,5.43,5.35,5.40,29600,5.40
NASDAQ,DYII,2003-12-15,14.01,14.36,11.35,11.43,516600,11.43
NASDAQ,DGAS,1995-08-09,17.00,17.00,16.75,16.75,3300,7.34
NASDAQ,DLPX,2001-09-26,3.05,3.35,3.05,3.05,8600,3.05
NASDAQ,DASTY,2002-04-24,46.48,46.75,46.48,46.70,2800,43.00
NASDAQ,DLLR,2008-04-30,22.15,22.81,21.44,21.58,376800,21.58
NASDAQ,DANKY,2001-05-07,1.11,1.20,1.10,1.16,391300,1.16
NASDAQ,DYII,2005-03-24,4.60,4.75,4.60,4.75,5100,4.75
NASDAQ,DXYN,2002-05-15,6.69,6.94,6.40,6.79,40700,6.79
NASDAQ,DEST,2002-10-23,35.78,35.79,34.39,35.57,18700,35.57
NASDAQ,DISK,1994-10-05,7.50,7.50,7.25,7.25,5000,7.25
NASDAQ,DTPI,1999-03-01,25.38,27.31,25.06,26.00,42800,14.17
NASDAQ,DXYN,1996-01-19,3.94,3.94,3.69,3.82,27200,3.76
NASDAQ,DANKY,2008-09-22,0.07,0.08,0.07,0.08,55400,0.08
NASDAQ,DDSS,2009-03-02,0.82,0.91,0.80,0.82,88400,0.82
NASDAQ,DCAI,2006-10-18,13.00,13.13,13.00,13.09,3100,13.09
NASDAQ,DTPI,1998-07-24,29.50,29.75,28.75,29.69,32200,16.18
NASDAQ,DBRN,2008-03-14,12.62,12.75,11.94,12.20,777300,12.20
NASDAQ,DWCH,2003-03-17,2.76,2.80,2.76,2.77,11600,1.38
NASDAQ,DINE,1994-05-25,12.07,12.07,11.33,11.76,1700,295.05
NASDAQ,DEST,2002-11-07,42.50,43.00,40.75,40.79,102800,40.79
NASDAQ,DECK,2001-04-23,3.77,3.82,3.76,3.77,6900,3.77
NASDAQ,DYII,1997-02-20,0.81,0.81,0.69,0.81,5000,0.81
NASDAQ,DBRN,1998-03-31,28.75,29.50,28.12,28.75,328800,7.19
NASDAQ,DDDC,2009-03-17,0.11,0.13,0.11,0.12,10700,0.12
NASDAQ,DIET,2005-03-14,3.21,3.21,2.99,3.02,47700,3.02
NASDAQ,DFZ,2002-12-16,4.51,4.55,4.36,4.51,21200,4.30
