exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NYSE,GFZ,2005-01-18,25.45,25.45,25.27,25.28,3700,18.01
NYSE,GYC,2006-02-17,21.72,22.00,21.72,22.00,16600,17.20
NYSE,GE,2002-08-07,30.47,30.86,29.55,30.75,28468600,23.86
NYSE,GWW,1994-04-20,56.28,56.39,54.32,55.24,203000,21.48
NYSE,GG,2001-03-28,6.56,6.81,6.56,6.68,37600,3.05
NYSE,GCV,1997-04-14,7.11,7.11,7.02,7.11,14200,2.10
NYSE,GCO,1994-09-30,2.50,2.63,2.25,2.38,1429000,2.38
NYSE,GIB,2002-03-13,7.00,7.19,6.92,6.94,36600,6.94
NYSE,GWR,2000-07-14,18.50,19.44,18.50,19.25,120300,3.80
NYSE,GAT,2009-09-11,29.13,29.41,29.03,29.41,11700,28.41
NYSE,GTI,2006-05-03,6.76,6.83,6.66,6.81,367200,6.81
NYSE,GBB,2009-09-10,44.69,44.96,44.68,44.96,3200,44.96
NYSE,GGG,1997-02-21,34.63,34.63,32.00,32.75,87100,4.93
NYSE,GF,1996-04-22,6.41,6.47,6.41,6.47,77900,1.68
NYSE,GJG,2006-03-09,23.08,23.08,23.08,23.08,500,17.04
NYSE,GDI,2007-04-23,36.89,37.42,36.80,37.05,372100,37.00
NYSE,GPI,2001-12-21,30.05,30.05,28.50,28.50,316100,27.06
NYSE,GE,1995-06-30,55.75,56.50,55.75,56.38,11187600,6.50
NYSE,GEC,2005-12-09,25.01,25.07,24.87,24.97,74100,19.37
NYSE,GAM,2004-10-29,30.30,30.48,30.05,30.48,49700,21.89
NYSE,GE,2002-10-18,26.60,26.89,26.09,26.65,21455800,20.83
NYSE,GFW,2006-06-02,25.06,25.25,25.03,25.25,5500,17.93
NYSE,GLF,2006-08-07,31.28,31.74,30.83,31.03,147200,31.03
NYSE,GCI,2008-06-17,25.79,25.97,25.40,25.57,3116800,23.03
NYSE,GLT,2002-03-22,17.25,17.40,17.24,17.34,29600,13.38
NYSE,GJD,2008-01-11,19.48,22.17,19.25,19.82,19700,16.85
NYSE,GF,1997-01-03,7.75,7.90,7.75,7.82,116400,2.49
NYSE,GCO,2005-05-02,25.80,26.56,25.80,26.50,126000,26.50
NYSE,GGG,1995-08-07,30.87,31.12,30.87,31.12,42500,3.03
NYSE,GXP,1995-03-16,22.62,23.00,22.62,22.75,168800,9.36
NYSE,GIS,2001-01-19,40.50,40.56,40.12,40.56,1185200,32.45
NYSE,GR,1999-12-28,24.95,25.45,24.70,25.01,507000,18.50
NYSE,GUT,2006-09-20,9.17,9.22,9.10,9.12,39800,6.82
NYSE,GJD,2004-06-03,21.45,21.70,21.41,21.70,7000,14.52
NYSE,GEO,2007-10-18,31.00,31.00,30.17,30.43,266900,30.43
NYSE,GCH,2005-09-01,17.04,17.35,17.04,17.35,28500,9.60
NYSE,GAS,1990-10-24,28.45,28.61,28.28,28.53,44800,5.25
NYSE,GE,1963-08-09,79.25,80.00,78.62,80.00,1209600,0.20
NYSE,GJP,2010-01-07,20.52,20.52,20.52,20.52,000,20.46
NYSE,GAB,1992-11-11,4.61,4.67,4.61,4.67,95200,0.47
NYSE,GCO,2001-12-06,20.50,20.95,20.50,20.94,255700,20.94
NYSE,GBX,1999-06-02,9.75,9.75,9.47,9.50,70000,7.99
NYSE,GVA,1997-01-16,23.50,23.50,22.75,23.00,36900,8.49
NYSE,GXP,1997-12-18,28.69,29.06,28.69,29.06,173500,14.09
NYSE,GCO,1996-09-12,8.63,8.75,8.50,8.75,98600,8.75
NYSE,GPK,2005-05-11,3.85,4.02,3.60,3.95,106100,3.95
NYSE,GR,2006-09-29,41.15,41.18,40.22,40.52,870300,38.19
NYSE,GMT,1999-03-22,32.19,32.40,30.92,31.95,149900,22.17
NYSE,GBE,2009-09-08,0.92,0.93,0.82,0.85,244200,0.85
NYSE,GJH,2007-02-12,9.60,9.60,9.55,9.55,1000,7.31
NYSE,GAM,2009-06-19,18.66,18.81,18.56,18.62,14300,18.34
NYSE,GAP,1993-03-17,20.85,20.96,20.62,20.85,24500,14.28
NYSE,GAM,2001-02-28,36.50,36.50,35.75,36.03,9900,23.29
NYSE,GPC,2002-06-17,35.00,36.26,34.93,36.20,374200,27.84
NYSE,GTY,2007-06-28,26.89,27.27,26.60,26.60,110800,21.24
NYSE,GPI,2002-05-22,46.21,46.22,43.70,44.25,591800,42.01
NYSE,GAP,1992-05-08,29.37,29.37,29.26,29.26,9800,19.48
NYSE,GAP,1991-12-04,24.26,24.58,23.29,23.51,57200,15.41
NYSE,GAJ,2007-08-28,25.20,25.29,25.15,25.16,4000,18.99
NYSE,GRA,1989-07-13,6.36,6.41,6.36,6.36,178700,1.70
NYSE,GDP,2001-05-16,6.15,6.15,6.07,6.07,11500,6.07
NYSE,GKM,2006-07-11,21.75,21.99,21.75,21.91,55900,13.78
NYSE,GOM,2005-08-24,22.30,22.48,22.25,22.28,118400,12.79
NYSE,GPS,1989-05-19,46.50,47.13,46.13,46.25,1925100,1.39
NYSE,GIB,2010-01-07,14.20,14.20,13.93,14.10,125200,14.10
NYSE,GNA,2006-11-29,10.11,10.11,9.96,10.00,254500,9.41
NYSE,GMT,2005-11-01,37.15,37.30,36.50,36.74,488300,32.53
NYSE,GSK,1988-11-28,19.75,19.75,19.50,19.62,811800,4.72
NYSE,GRA,2002-06-18,3.01,3.01,2.90,2.93,262300,2.93
NYSE,GLF,2002-04-12,39.60,39.95,38.97,39.00,144800,19.50
NYSE,GAP,1994-04-26,21.76,22.11,21.53,22.11,35800,15.78
NYSE,GJF,2007-12-26,21.70,22.00,21.70,22.00,1000,19.28
NYSE,GTN,2004-01-29,14.73,14.92,14.58,14.67,53200,11.81
NYSE,GTC,2004-01-30,193.23,195.15,193.17,193.80,000,193.80
NYSE,GDF,2005-01-03,14.23,14.36,14.22,14.26,19800,8.74
NYSE,GUT,2007-03-14,10.05,10.14,9.80,9.83,38600,7.62
NYSE,GEO,2001-11-09,14.93,15.35,14.90,15.30,126600,5.10
NYSE,GPX,2005-03-17,7.70,7.71,7.15,7.57,61100,7.48
NYSE,GTI,1999-11-17,21.88,22.75,21.88,22.75,203100,22.75
NYSE,GG,2004-06-29,11.50,11.61,11.30,11.43,1832600,10.95
NYSE,GCI,1986-01-23,42.63,43.35,42.63,43.26,462000,5.65
NYSE,GCO,1999-11-17,12.94,13.13,12.88,13.06,48800,13.06
NYSE,GJE,2004-12-07,24.88,25.00,24.88,25.00,1900,17.42
NYSE,GJO,2009-07-16,16.82,16.82,16.82,16.82,000,16.72
NYSE,GET,2004-05-10,30.65,30.67,29.17,29.17,352300,29.17
NYSE,GG,1997-11-05,5.50,5.50,5.13,5.25,5600,2.38
NYSE,GD,2009-10-19,67.90,68.84,67.67,68.70,2084000,68.33
NYSE,GJF,2009-04-29,22.30,22.30,22.10,22.10,200,20.70
NYSE,GDL,2008-06-24,15.72,15.72,15.49,15.51,72200,13.35
NYSE,GME,2009-04-24,30.82,31.68,30.10,31.31,2590000,31.31
NYSE,GAM,2002-09-10,25.80,26.00,25.80,26.00,30400,18.01
NYSE,GLT,2002-12-02,13.12,13.80,13.12,13.80,198200,11.02
NYSE,GWW,1986-07-08,36.70,37.01,36.50,36.60,176800,6.23
NYSE,GAM,1994-10-31,21.25,21.25,20.62,20.88,41800,5.56
NYSE,GMXR,2005-12-15,36.35,37.80,35.30,36.50,477700,36.50
NYSE,GRT,2005-03-22,24.97,25.21,24.34,24.40,128300,13.49
NYSE,GSG,2009-12-07,31.00,31.38,30.84,31.09,352500,31.09
NYSE,GIB,2006-11-20,6.76,6.82,6.68,6.77,37100,6.77
NYSE,GT,2001-10-02,18.00,18.30,17.74,18.29,1218100,17.53
NYSE,GEO,1995-04-21,26.50,28.25,26.50,28.00,803400,4.67
NYSE,GJB,2007-02-16,24.21,24.21,24.21,24.21,500,20.56
NYSE,GDP,2006-08-29,32.01,32.59,31.55,32.52,178900,32.52
NYSE,GCO,1989-06-14,6.75,6.88,6.63,6.75,37900,6.75
NYSE,GKK,2008-12-16,1.48,1.48,1.35,1.43,520200,1.43
NYSE,GSC,2009-02-09,35.56,36.02,35.02,35.02,1000,35.02
NYSE,GRT,1996-11-14,19.50,19.50,19.25,19.37,42500,4.50
NYSE,GWW,1996-04-16,62.96,63.68,62.73,63.44,220000,25.41
NYSE,GET,1996-02-01,25.04,25.15,24.92,25.15,113700,23.02
NYSE,GDV,2008-12-18,9.77,10.09,9.76,10.00,627300,9.04
NYSE,GPC,1983-04-18,24.53,24.67,24.16,24.60,173100,1.67
NYSE,GAS,1997-04-24,29.64,29.98,29.31,29.64,74800,16.37
NYSE,GTI,1997-12-29,39.62,39.62,38.81,39.06,40000,39.06
NYSE,GME,2003-12-04,15.30,15.30,14.13,14.86,1165200,7.43
NYSE,GHI,2008-10-08,8.00,8.00,6.58,7.21,330700,6.32
NYSE,GCI,2008-09-30,17.07,17.34,16.36,16.91,3725500,15.58
NYSE,GGB,2009-07-22,11.05,11.61,11.02,11.42,8750900,11.39
NYSE,GFI,1996-04-02,15.50,15.50,15.25,15.25,79200,11.83
NYSE,GLW,1982-12-02,60.50,61.00,59.88,60.50,720000,1.37
NYSE,GIM,2007-08-02,9.31,9.39,9.25,9.32,107800,6.78
NYSE,GIM,1991-12-27,4.34,4.40,4.34,4.34,156900,0.65
NYSE,GPD,2005-12-09,23.85,23.85,23.75,23.75,2500,18.31
NYSE,GIM,1995-07-17,4.52,4.52,4.44,4.52,183100,1.17
NYSE,GCH,1999-05-07,8.00,8.12,7.94,8.12,82700,4.23
NYSE,GD,1994-09-22,38.60,39.71,38.49,39.37,830800,7.29
NYSE,GBX,2003-05-06,8.25,8.55,8.20,8.45,11900,7.91
NYSE,GRB,1988-12-22,14.93,15.14,14.83,14.93,120400,11.67
NYSE,GLW,1993-01-13,38.38,38.50,38.00,38.38,1749300,9.04
NYSE,GLD,2009-03-16,90.29,90.96,90.03,90.80,11782500,90.80
NYSE,GGG,2001-06-11,31.85,32.10,31.65,31.65,77800,11.50
NYSE,GIB,2005-01-19,6.42,6.42,6.28,6.29,22100,6.29
NYSE,GPW,2006-01-18,23.75,23.76,23.50,23.76,9700,18.60
NYSE,GRA,1992-12-30,9.00,9.17,8.88,9.17,204500,5.19
NYSE,GTC,2005-08-22,184.29,186.00,183.73,184.71,000,184.71
NYSE,GE,2003-08-05,28.26,28.48,27.76,27.80,16239500,22.21
NYSE,GTI,2001-08-09,11.25,11.60,11.20,11.60,196600,11.60
NYSE,GEF,2003-06-18,21.75,21.85,21.75,21.85,14400,9.55
NYSE,GHI,2003-06-09,17.45,17.68,17.40,17.51,69400,8.33
NYSE,GFI,1991-07-18,13.88,13.88,13.75,13.75,59700,9.85
NYSE,GFW,2004-05-24,24.25,24.40,24.08,24.24,5500,14.84
NYSE,GR,1994-03-10,35.35,35.35,34.33,34.54,123000,10.29
NYSE,GFY,2005-01-27,19.16,19.16,19.06,19.10,14800,13.57
NYSE,GSK,1992-11-19,25.00,25.12,24.62,24.87,1965600,13.47
NYSE,GNW,2008-07-28,16.40,16.77,15.59,15.60,7364400,15.29
NYSE,GPS,2004-10-26,19.73,19.95,19.61,19.78,5848700,18.16
NYSE,GET,2005-01-03,41.45,42.55,41.45,42.00,522200,42.00
NYSE,GU,2009-09-08,1.93,2.00,1.93,1.99,419100,1.99
NYSE,GE,1990-07-23,73.62,73.87,69.62,72.50,39535200,3.60
NYSE,GTC,2008-10-23,142.03,144.71,135.01,141.57,000,141.57
NYSE,GPC,1994-11-03,29.52,30.04,29.31,29.83,166500,11.47
NYSE,GCH,2003-11-19,14.85,15.15,14.45,15.09,270500,7.98
NYSE,GPU,2009-11-27,25.20,25.20,25.20,25.20,000,24.84
NYSE,GUL,2006-03-28,24.33,24.69,24.31,24.69,12000,19.69
NYSE,GSK,2006-11-27,51.82,51.86,51.37,51.48,945600,44.79
NYSE,GEC,2003-02-12,25.30,25.39,25.10,25.37,117800,16.69
NYSE,GJG,2007-05-18,23.29,23.33,23.29,23.31,1900,19.06
NYSE,GAB,2007-06-07,10.28,10.30,10.10,10.18,222800,6.73
NYSE,GJN,2009-10-14,18.75,18.75,18.20,18.30,1300,18.06
NYSE,GGB,2005-12-19,15.99,16.10,15.35,15.60,3573800,4.83
NYSE,GNW,2004-07-30,22.65,22.90,22.55,22.74,591100,21.28
NYSE,GOM,2005-10-31,22.45,22.80,22.31,22.55,234900,12.94
NYSE,GTC,2008-05-13,229.60,230.37,227.82,229.87,000,229.87
NYSE,GIM,1993-01-27,4.73,4.80,4.73,4.73,134700,0.85
NYSE,GFA,2008-07-30,34.74,35.97,34.74,35.59,678200,35.23
NYSE,GTY,1988-06-28,17.25,17.25,17.12,17.12,5600,4.30
NYSE,GWR,2002-11-29,19.70,19.80,19.60,19.61,17500,8.72
NYSE,GAM,2007-02-02,37.62,37.80,37.57,37.75,21800,30.97
NYSE,GJM,2005-09-12,20.65,20.75,20.51,20.51,20800,12.01
NYSE,GAP,1988-02-23,30.96,30.96,30.45,30.76,43200,18.86
NYSE,GMR,2005-04-27,47.74,47.74,45.88,46.65,1559500,17.21
NYSE,GJJ,2005-10-14,23.50,23.50,23.20,23.21,6700,19.09
NYSE,GRB,1990-08-14,7.68,7.68,7.47,7.57,22000,6.07
NYSE,GES,2002-10-03,3.49,3.71,3.45,3.51,108800,1.70
NYSE,GJJ,2009-01-14,24.24,24.24,24.24,24.24,000,23.44
NYSE,GSI,2006-08-23,1.38,1.38,1.20,1.38,14300,1.38
NYSE,GLW,2001-12-11,9.85,10.30,9.85,10.30,9837800,9.99
NYSE,GE,1984-07-31,51.88,52.75,51.88,52.50,9511200,1.08
NYSE,GBX,1996-08-19,11.75,11.75,11.63,11.75,1700,9.38
NYSE,GDV,2008-03-04,18.09,18.31,18.01,18.20,235700,15.29
NYSE,GTC,2002-08-16,123.84,127.96,122.03,127.05,000,127.05
NYSE,GAP,2003-05-12,6.70,6.70,6.39,6.44,255800,5.09
NYSE,GMW,2006-03-30,24.95,24.95,24.95,24.95,000,24.95
NYSE,GPC,1986-06-11,29.88,30.45,29.88,30.45,138700,3.68
NYSE,GBX,1996-01-31,10.75,10.88,10.50,10.63,39500,8.40
NYSE,GEO,2004-11-03,19.60,19.95,19.60,19.90,49600,6.63
NYSE,GT,1977-02-24,21.62,22.87,21.62,22.00,77600,3.67
NYSE,GF,2008-12-03,6.21,6.46,6.21,6.46,89800,6.24
NYSE,GSH,2005-07-25,17.72,17.85,17.69,17.84,8300,16.26
NYSE,GGC,1996-04-09,34.19,35.01,34.19,35.01,3200,708.21
NYSE,GCV,2009-07-27,5.24,5.25,5.12,5.24,29300,5.04
NYSE,GPC,2000-01-19,24.63,25.19,24.39,24.76,321600,17.14
NYSE,GEO,2006-08-15,43.95,45.60,43.48,45.35,1343600,15.12
NYSE,GGG,2001-09-19,29.75,29.80,28.40,29.15,167800,10.62
NYSE,GR,1995-09-19,55.02,55.13,54.59,55.13,120800,17.84
NYSE,GSI,2007-12-20,9.47,9.50,9.00,9.09,96600,9.09
NYSE,GBL,2003-11-11,35.15,35.25,34.80,34.82,9200,33.09
NYSE,GJD,2005-08-08,24.60,24.60,24.60,24.60,200,17.60
NYSE,GMA,2007-10-24,20.17,20.32,20.14,20.21,10500,14.58
NYSE,GMXR,2009-10-05,14.23,14.91,13.90,14.69,584100,14.69
NYSE,GDF,2009-12-22,11.43,11.49,11.38,11.46,29300,11.37
NYSE,GHI,2000-09-27,13.12,13.12,13.06,13.12,22000,4.61
NYSE,GAM,2002-03-13,33.95,33.95,33.82,33.85,7500,23.45
NYSE,GTN,2005-01-10,14.01,14.44,14.00,14.44,163600,11.82
NYSE,GBX,2000-07-05,7.38,7.38,7.25,7.38,5900,6.52
NYSE,GVA,2008-10-24,21.20,24.40,21.20,23.56,706100,23.13
NYSE,GIS,2000-03-08,30.75,31.69,30.31,31.37,1846200,24.39
NYSE,GIL,2008-05-29,30.18,30.36,29.61,30.06,790400,30.06
NYSE,GLD,2007-03-20,64.93,65.54,64.93,65.27,4416300,65.27
NYSE,GMK,2006-11-27,13.48,13.57,13.25,13.37,129600,13.08
NYSE,GAS,1995-09-11,22.68,22.89,22.68,22.68,31500,11.46
NYSE,GNK,2007-09-27,67.10,67.11,64.64,65.67,2361100,57.69
NYSE,GAP,1990-08-20,42.87,44.44,42.87,44.23,47800,28.19
NYSE,GGG,2007-03-29,39.36,39.37,38.60,38.88,614500,36.09
NYSE,GJV,2008-06-02,22.34,22.34,22.20,22.20,400,18.77
NYSE,GLT,2003-10-20,12.92,13.26,12.92,13.13,259600,11.00
NYSE,GFW,2005-04-14,25.05,25.23,25.03,25.08,6500,16.54
NYSE,GE,1971-08-06,54.88,55.63,54.88,55.50,2880000,0.34
NYSE,GMA,2008-02-07,18.28,18.43,18.12,18.19,11400,13.45
NYSE,GG,2000-03-31,5.88,6.25,5.88,6.25,7800,2.83
NYSE,GGT,1996-08-19,4.18,4.26,4.18,4.18,12400,1.46
NYSE,GDI,2002-03-01,19.90,20.17,19.90,20.17,133800,10.07
NYSE,GEF,1998-04-28,37.72,37.72,37.23,37.30,14000,14.72
NYSE,GOM,2005-12-14,21.20,21.37,21.00,21.34,148700,12.52
NYSE,GPW,2005-07-06,24.80,24.90,24.80,24.90,1600,18.91
NYSE,GAB,1990-09-04,3.83,3.93,3.83,3.93,34500,0.22
NYSE,GG,2001-06-14,11.00,11.28,10.90,11.13,263600,5.08
NYSE,GWW,1986-01-06,30.69,30.79,30.38,30.48,59600,5.14
NYSE,GCI,1998-09-17,55.98,56.10,55.00,55.37,887600,41.98
NYSE,GWW,1996-11-18,77.29,78.13,77.05,77.77,393600,31.50
NYSE,GD,1991-05-16,19.00,19.13,18.88,18.94,432800,0.60
NYSE,GPN,2003-10-22,38.13,38.13,37.63,38.00,332000,18.73
NYSE,GJF,2007-05-30,24.72,24.76,24.72,24.76,500,21.05
NYSE,GGG,1987-04-22,31.37,32.50,31.37,32.50,138400,1.00
NYSE,GF,2007-03-12,15.61,15.61,15.43,15.60,20400,14.49
NYSE,GDI,2010-01-04,41.71,43.25,41.71,42.72,534800,42.72
NYSE,GFW,2006-01-30,25.26,25.27,25.26,25.27,3400,17.62
NYSE,GFZ,2008-10-17,13.41,13.93,13.40,13.46,3700,11.87
NYSE,GFI,2005-03-16,12.74,13.25,12.70,13.10,1991800,12.27
NYSE,GUL,2005-12-28,23.05,23.36,23.02,23.03,6400,18.37
NYSE,GE,2003-12-26,30.89,30.97,30.70,30.72,5089000,24.69
NYSE,GAM,2008-05-19,35.09,35.50,35.05,35.05,30900,33.68
NYSE,GJT,2009-10-15,14.41,14.65,14.41,14.65,3100,14.58
NYSE,GF,1993-04-15,5.41,5.48,5.41,5.48,102300,1.30
NYSE,GAP,1994-10-07,24.03,24.03,23.32,24.03,40500,17.48
NYSE,GRT,2008-06-19,12.45,12.59,12.32,12.59,193400,9.05
NYSE,GED,2005-09-28,25.07,25.07,25.00,25.01,36000,19.13
NYSE,GEF,2001-06-08,29.95,30.00,29.50,29.75,82800,12.38
NYSE,GPC,2005-12-05,44.52,44.61,43.92,44.13,415900,37.82
NYSE,GEF,2008-09-12,63.92,64.75,63.26,64.54,199600,61.24
NYSE,GJG,2008-06-11,18.50,18.50,18.42,18.42,2000,16.22
NYSE,GJE,2008-02-14,24.00,24.00,23.26,23.26,800,20.33
NYSE,GJF,2005-09-13,25.06,25.06,25.06,25.06,1000,18.50
NYSE,GRT,2000-04-06,12.81,13.06,12.81,13.06,74800,4.44
NYSE,GWW,2001-05-18,42.35,42.80,42.10,42.80,471300,37.05
NYSE,GMT,2007-02-26,48.25,48.34,47.50,47.73,1043800,43.39
NYSE,GHI,2002-01-08,13.90,14.00,13.76,13.76,18800,5.60
NYSE,GF,1998-04-22,12.39,12.52,12.39,12.48,84000,5.35
NYSE,GSK,2005-01-20,44.42,44.73,44.42,44.54,1235600,36.37
NYSE,GYB,2009-04-15,11.45,11.45,11.04,11.04,9600,10.58
NYSE,GJG,2010-01-05,21.52,21.83,21.52,21.76,2100,21.76
NYSE,GE,1984-09-17,58.00,59.13,58.00,58.88,13024800,1.21
NYSE,GG,2005-02-07,13.95,14.02,13.40,13.42,2220100,12.96
NYSE,GNI,1989-06-02,15.10,15.27,15.02,15.10,2400,0.80
NYSE,GRA,1985-05-22,6.61,6.61,6.59,6.61,119000,0.25
NYSE,GPS,2009-07-01,16.45,16.59,15.97,16.04,9405300,15.83
NYSE,GYA,2007-06-01,23.31,23.31,23.26,23.26,3300,18.61
NYSE,GD,1990-06-15,16.31,16.72,16.31,16.72,1898400,0.49
NYSE,GF,1992-12-22,4.78,4.85,4.66,4.72,68200,1.12
NYSE,GJR,2009-11-13,17.50,17.50,17.50,17.50,000,17.47
NYSE,GPD,2004-07-09,23.28,23.28,22.90,23.05,20600,16.75
NYSE,GYA,2006-06-30,22.00,22.00,21.72,21.90,5300,16.43
NYSE,GEO,2008-10-24,14.89,15.08,14.27,14.34,537300,14.34
NYSE,GCI,2003-08-04,76.80,77.67,76.59,77.67,1248500,62.45
NYSE,GRX,2008-05-27,6.51,6.55,6.50,6.54,15400,6.47
NYSE,GPU,2007-07-09,24.70,24.79,24.64,24.64,800,20.92
NYSE,GSH,1996-08-23,16.48,16.59,16.48,16.48,4200,8.05
NYSE,GFZ,2006-10-19,25.20,25.45,25.20,25.33,900,20.11
NYSE,GVA,2007-07-10,68.45,68.45,66.53,66.58,333600,64.30
NYSE,GT,2001-02-16,24.75,25.65,24.75,25.00,1259600,23.42
NYSE,GRA,1990-10-19,4.04,4.54,4.02,4.54,303900,1.64
NYSE,GAP,1997-09-15,25.26,25.62,25.26,25.62,104500,19.14
NYSE,GUT,2003-02-20,8.95,8.95,8.80,8.81,22300,4.85
NYSE,GFI,1992-04-14,11.00,11.00,10.75,10.75,24400,7.70
NYSE,GDF,2002-04-30,12.65,12.69,12.51,12.51,11100,5.72
NYSE,GCS,2005-05-04,13.54,13.73,13.53,13.70,69500,4.32
NYSE,GGC,2000-02-03,27.82,27.95,26.77,27.20,5200,582.20
NYSE,GET,2000-09-27,21.06,21.06,20.88,21.00,39200,21.00
NYSE,GCH,2001-07-25,9.53,9.54,9.52,9.52,11000,4.98
NYSE,GWR,2008-04-28,36.60,36.78,36.00,36.59,293700,36.59
NYSE,GWR,2008-02-06,26.29,27.31,26.17,26.18,177600,26.18
NYSE,GMA,2002-10-17,21.90,23.05,21.60,22.55,93100,11.04
NYSE,GAM,2000-02-01,36.00,36.31,35.62,35.62,7200,18.78
NYSE,GSK,1993-02-22,19.00,19.25,18.50,18.75,3062700,10.15
NYSE,GSK,2000-04-24,60.63,61.00,60.19,61.00,562000,42.79
NYSE,GKM,2009-01-15,9.52,9.64,8.76,9.10,45800,7.95
NYSE,GJJ,2006-01-25,23.95,24.00,23.95,24.00,700,20.05
NYSE,GF,2000-10-09,12.25,12.25,12.06,12.12,29000,8.94
NYSE,GDI,1999-09-29,15.19,15.25,15.12,15.19,23400,7.58
NYSE,GWW,1988-01-21,43.39,43.39,41.60,42.12,406400,7.39
NYSE,GBE,2008-05-08,5.81,5.82,5.40,5.47,299900,5.33
NYSE,GAH,2006-08-03,23.01,23.40,23.01,23.13,15000,18.82
NYSE,GGC,2005-06-02,32.00,33.76,31.75,33.46,75700,772.01
NYSE,GCO,1989-05-31,7.50,7.50,7.25,7.50,185400,7.50
NYSE,GTS,2009-07-27,16.62,16.74,16.18,16.46,25400,16.46
NYSE,GNW,2006-07-19,33.50,33.98,33.49,33.78,2148900,32.21
NYSE,GDF,2004-12-13,14.09,14.16,14.02,14.02,21500,8.59
NYSE,GBL,2009-07-30,46.22,46.22,45.08,45.75,29700,45.69
NYSE,GGG,2008-05-08,39.97,40.43,39.69,40.35,210600,38.32
NYSE,GLD,2006-07-20,63.40,63.97,62.40,62.54,6402700,62.54
NYSE,GEO,2001-07-13,13.75,13.75,13.37,13.65,136800,4.55
NYSE,GES,2006-04-13,41.65,42.25,41.36,41.65,386200,20.12
NYSE,GY,1990-07-12,4.19,4.27,4.19,4.19,109900,0.15
NYSE,GRA,1992-01-06,8.64,8.78,8.58,8.78,179800,4.20
NYSE,GJO,2009-04-13,17.39,17.45,17.00,17.00,500,16.81
NYSE,GIS,1994-08-04,42.56,42.99,42.35,42.35,670400,13.62
NYSE,GD,2000-07-25,59.38,59.94,58.12,58.69,1031600,25.09
NYSE,GDI,2001-05-18,18.67,19.10,18.67,19.00,118600,9.49
NYSE,GSK,2008-06-24,44.14,44.56,43.94,44.17,1311600,40.98
NYSE,GOM,2009-04-17,8.38,9.06,8.38,9.01,83600,8.29
NYSE,GY,1992-12-15,4.62,4.72,4.62,4.67,52200,0.25
NYSE,GTI,2002-05-14,13.65,14.13,13.45,14.05,206600,14.05
NYSE,GF,2003-12-05,7.02,7.08,7.02,7.07,27500,5.90
NYSE,GAM,2004-06-23,30.00,30.17,30.00,30.15,21900,21.65
NYSE,GTI,2001-05-22,14.20,14.37,13.95,14.13,114400,14.13
NYSE,GPC,1985-12-04,21.66,21.90,21.66,21.74,269300,2.59
NYSE,GEF,1999-02-04,28.11,28.11,27.25,27.38,28200,10.93
NYSE,GR,2000-02-08,24.02,24.09,23.35,23.47,357000,17.35
NYSE,GF,2005-06-09,8.98,9.02,8.96,8.96,10500,7.88
NYSE,GBX,2001-10-10,8.15,8.15,8.00,8.00,6300,7.43
NYSE,GCH,2008-10-10,7.32,7.32,5.91,7.10,494900,7.05
NYSE,GMW,2005-06-13,24.95,24.95,24.95,24.95,000,24.95
NYSE,GAM,2009-02-03,16.00,16.15,15.81,16.12,16500,15.88
NYSE,GAS,2002-09-09,28.21,29.39,27.99,29.20,249300,20.21
NYSE,GRA,1982-09-20,4.85,4.90,4.80,4.85,61200,0.05
NYSE,GJS,2009-05-06,9.45,9.45,9.45,9.45,100,9.31
NYSE,GAH,2006-06-19,22.70,22.71,22.65,22.71,4500,18.19
NYSE,GSH,1999-02-22,4.69,4.69,4.64,4.64,5600,2.51
NYSE,GLF,2009-09-04,28.33,28.85,28.00,28.71,194400,28.71
NYSE,GR,2000-10-16,38.25,39.44,38.25,38.69,363200,29.38
NYSE,GWR,1999-11-18,13.50,13.50,13.00,13.00,40600,2.57
NYSE,GJH,2007-02-23,9.60,9.60,9.52,9.52,2500,7.28
NYSE,GHL,2004-11-19,25.25,25.53,25.19,25.41,16700,23.12
NYSE,GLF,2009-06-15,31.10,31.39,30.72,31.13,139600,31.13
NYSE,GBX,1995-05-31,14.00,14.00,14.00,14.00,8700,10.90
NYSE,GCF,2008-01-30,17.36,17.70,17.35,17.69,23500,15.14
NYSE,GR,2009-03-11,32.25,33.55,32.16,33.22,3367300,32.75
NYSE,GWW,1998-06-30,49.29,49.90,48.50,48.62,172500,40.13
NYSE,GNI,1992-12-18,31.52,31.83,31.02,31.27,7100,4.45
NYSE,GAB,2001-10-08,10.10,10.23,10.03,10.08,128200,4.03
NYSE,GE,1998-06-01,83.37,83.94,82.06,82.87,10706100,20.18
NYSE,GFZ,2009-09-02,19.64,19.64,19.50,19.50,1300,18.73
NYSE,GAB,2005-09-15,9.34,9.42,9.26,9.32,310200,5.26
NYSE,GNI,2007-10-30,123.25,124.90,121.35,124.89,6200,98.47
NYSE,GT,1986-08-21,34.88,35.00,34.38,34.63,594200,10.79
NYSE,GNI,1998-12-14,51.13,51.13,50.37,51.02,3800,17.53
NYSE,GWR,2008-08-25,42.05,42.17,41.29,41.53,206000,41.53
NYSE,GEF,2004-03-15,35.11,35.41,34.50,34.55,80800,15.24
NYSE,GJG,2006-02-10,23.00,23.00,22.85,22.85,1700,16.87
NYSE,GGG,1991-09-24,23.50,23.50,23.50,23.50,000,1.20
